id_city,city,id_hotel,name_hotel,region,star_rating,num_reviews,hotel_features,price,url_image,rating,category,latitude,longitude
4,Surabaya,167,Primebiz Hotel Surabaya,"Wonokromo, Surabaya",3.5,4796.0,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran",915884,https://storage.googleapis.com/picture-bucket19/hotel/167.jpg,0.8720453010546002,midrange,-7.329400999999998,112.72245399999996
4,Surabaya,164,Premier Place Surabaya Airport,"Gedangan, Surabaya",3.0,4285.0,"Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Spa, Bar",774350,https://storage.googleapis.com/picture-bucket19/hotel/164.jpg,0.6678269000987064,midrange,-7.379298,112.738925
4,Surabaya,213,The Life Styles Hotel Surabaya,"Gubeng, Surabaya",3.5,12522.0,"Bayar saat Check-in, Pusat kebugaran, Check-out ekspress, Pusat kebugaran, Bar",613332,https://storage.googleapis.com/picture-bucket19/hotel/213.jpg,2.276845550418204,midrange,-7.267114,112.751004
5,Yogyakarta,187,Sheraton Mustika Yogyakarta Resort & Spa,"Depok, Yogyakarta",5.0,2337.0,"Restoran show cooking, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1825084,https://storage.googleapis.com/picture-bucket19/hotel/187.jpg,0.6070445217933399,midrange,-7.781744,110.428075
5,Yogyakarta,2,ARTOTEL Suites Bianti Yogyakarta,"Gondokusuman, Yogyakarta",5.0,250.0,"Winery, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Bar",3148333,https://storage.googleapis.com/picture-bucket19/hotel/2.jpg,0.0649384383604343,luxury,-7.7828827,110.3818613
5,Yogyakarta,171,Royal Ambarrukmo Yogyakarta,"Depok, Yogyakarta",5.0,4186.0,"Panahan, Restoran show cooking, Bersepeda atau bersepeda gunung, Area main anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3497245,https://storage.googleapis.com/picture-bucket19/hotel/171.jpg,1.087329211907112,luxury,-7.782973251012492,110.40316773016356
5,Yogyakarta,238,eL Hotel Royale Yogyakarta Malioboro,"Jalan Malioboro, Yogyakarta",4.0,1881.0,"Penyewaan sepeda, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa",4890000,https://storage.googleapis.com/picture-bucket19/hotel/238.jpg,0.3908774481791262,luxury,-7.7937449,110.36499779999995
5,Yogyakarta,217,The Rich Jogja Hotel,"Mlati, Yogyakarta",4.0,9233.0,"Tanda khusus bagi tuna netra, Restoran show cooking, Bilyar, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",2000000,https://storage.googleapis.com/picture-bucket19/hotel/217.jpg,1.918645124422048,luxury,-7.752580999999978,110.36108874603268
5,Yogyakarta,123,Hyatt Regency Yogyakarta,"Ngaglik, Yogyakarta",5.0,3711.0,"Tennis meja, Lapangan golf, Tennis, Klub anak, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar",2700838,https://storage.googleapis.com/picture-bucket19/hotel/123.jpg,0.9639461790222869,luxury,-7.74094043204933,110.373909473419
5,Yogyakarta,109,Hotel Dafam Fortuna Seturan,"Seturan, Yogyakarta",4.0,8044.0,"Penitipan anak, Sewa mobil, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar",1029999,https://storage.googleapis.com/picture-bucket19/hotel/109.jpg,1.6715673541482674,midrange,-7.76561,110.410881
5,Yogyakarta,231,Yogyakarta Marriott Hotel,"Depok, Yogyakarta",5.0,3200.0,"Restoran show cooking, Winery, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2645867,https://storage.googleapis.com/picture-bucket19/hotel/231.jpg,0.8312120110135591,luxury,-7.761495867607936,110.39822458369964
5,Yogyakarta,98,Horison Ultima Riss Malioboro Yogyakarta,"Gedongtengen, Yogyakarta",4.0,3408.0,"Bayar saat Check-in, Restoran show cooking, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran, Bar",3209444,https://storage.googleapis.com/picture-bucket19/hotel/98.jpg,0.7081926333835524,luxury,-7.788017,110.364412
5,Yogyakarta,205,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,"Mantrijeron, Yogyakarta",4.0,6562.0,"Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Spa",3079583,https://storage.googleapis.com/picture-bucket19/hotel/205.jpg,1.3636033040677438,luxury,-7.81465,110.36539
5,Yogyakarta,145,Melia Purosani Yogyakarta,"Jalan Malioboro, Yogyakarta",5.0,3505.0,"Bar, Sewa mobil, Bilyar, Sauna, Bar",4000000,https://storage.googleapis.com/picture-bucket19/hotel/145.jpg,0.910436905813289,luxury,-7.797229,110.368786
5,Yogyakarta,160,PORTA by The Ambarrukmo,"Depok, Yogyakarta",3.0,1026.0,"Restoran show cooking, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Sauna, Check-out ekspress, Bar",2000000,https://storage.googleapis.com/picture-bucket19/hotel/160.jpg,0.1599044106187334,midrange,-7.776703200000001,110.381978
5,Yogyakarta,130,"KIMAYA Sudirman Yogyakarta, By HARRIS","Gondokusuman, Yogyakarta",4.0,379.0,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1498000,https://storage.googleapis.com/picture-bucket19/hotel/130.jpg,0.0787573380435347,midrange,-7.782718699999998,110.3777969
5,Yogyakarta,78,Greenhost Boutique Hotel,"Jalan Prawirotaman, Yogyakarta",3.0,7193.0,"Restoran show cooking, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas, Bar",1412500,https://storage.googleapis.com/picture-bucket19/hotel/78.jpg,1.1210452491038496,midrange,-7.820081,110.369119
5,Yogyakarta,32,Bohemian Jogja Villas With Private Pool,"Mlati, Yogyakarta",0.0,9.0,"Aktivitas outdoor, Check-out ekspress",5950000,https://storage.googleapis.com/picture-bucket19/hotel/32.jpg,0.0,luxury,-7.7574578,110.3591851
5,Yogyakarta,59,Grand Diamond Hotel Yogyakarta,"Depok, Yogyakarta",4.0,3220.0,"Sewa mobil, Fasilitas bisnis",1210370,https://storage.googleapis.com/picture-bucket19/hotel/59.jpg,0.6691256688659151,midrange,-7.782487,110.423852
5,Yogyakarta,1,@HOM Premiere Timoho,"Umbulharjo, Yogyakarta",4.0,2086.0,"Penitipan anak, Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa",1377000,https://storage.googleapis.com/picture-bucket19/hotel/1.jpg,0.4334770637435711,midrange,-7.798514499999999,110.39245589999996
5,Yogyakarta,240,favehotel Malioboro - Yogyakarta,"Kotabaru, Yogyakarta",3.0,4207.0,"Layanan pijat, Spa",1439370,https://storage.googleapis.com/picture-bucket19/hotel/240.jpg,0.6556704244376331,midrange,-7.785702,110.369769
5,Yogyakarta,207,The Alana Yogyakarta Hotel & Convention Center,"Ngaglik, Yogyakarta",4.0,6564.0,"Aksesibel bagi penyandang disabilitas, Bar",2042010,https://storage.googleapis.com/picture-bucket19/hotel/207.jpg,1.3640189100732505,luxury,-7.739352,110.377259
5,Yogyakarta,210,The Jayakarta Yogyakarta Hotel & Spa,"Depok, Yogyakarta",4.0,4811.0,"Ruang santai, Pemancingan, Bilyar, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1456000,https://storage.googleapis.com/picture-bucket19/hotel/210.jpg,0.9997402462465582,midrange,-7.78345457624549,110.419667959213
5,Yogyakarta,125,Indoluxe Hotel Jogjakarta,"Ngaglik, Yogyakarta",4.0,6240.0,"Sewa mobil, Pusat kebugaran, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1350000,https://storage.googleapis.com/picture-bucket19/hotel/125.jpg,1.2966907371811522,luxury,-7.750694,110.371717
5,Yogyakarta,96,Horison Lynn Yogyakarta,"Mantrijeron, Yogyakarta",3.0,6017.0,"Sewa mobil, Aksesibel bagi penyandang disabilitas",1250000,https://storage.googleapis.com/picture-bucket19/hotel/96.jpg,0.9377630006753598,midrange,-7.82459,110.366831
5,Yogyakarta,189,Student Castle Apartment HD,"Depok, Yogyakarta",0.0,165.0,"Ruang santai, Bilyar, Pusat kebugaran, Check-out ekspress, Pusat kebugaran",878333,https://storage.googleapis.com/picture-bucket19/hotel/189.jpg,0.0,budget,-7.773638441955473,110.40791000054412
5,Yogyakarta,70,Grand Sarila Hotel Yogyakarta,"Gejayan, Yogyakarta",3.0,9803.0,"Sewa mobil, Layanan pijat",976666,https://storage.googleapis.com/picture-bucket19/hotel/70.jpg,1.52781962699361,midrange,-7.759019235289791,110.39588570638443
5,Yogyakarta,241,h Boutique Hotel Jogjakarta,"Gondokusuman, Yogyakarta",3.0,5977.0,"Layanan pijat, Spa, Bar",1568593,https://storage.googleapis.com/picture-bucket19/hotel/241.jpg,0.931528910592758,midrange,-7.782771599,110.3791264
5,Yogyakarta,26,Aveon Hotel Yogyakarta by Daphna International,"Depok, Yogyakarta",4.0,1410.0,"Restoran show cooking, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1522067,https://storage.googleapis.com/picture-bucket19/hotel/26.jpg,0.2930022338822796,midrange,-7.764005845725988,110.42244237485149
5,Yogyakarta,174,Sagan Heritage Hotel,"Gondokusuman, Yogyakarta",3.0,4228.0,"Area main anak, Check-out ekspress",966667,https://storage.googleapis.com/picture-bucket19/hotel/174.jpg,0.658943321730999,midrange,-7.77997875213623,110.376335144043
5,Yogyakarta,245,ibis Yogyakarta Adi Sucipto,"Depok, Yogyakarta",3.0,2176.0,Check-out ekspress,1251566,https://storage.googleapis.com/picture-bucket19/hotel/245.jpg,0.3391345004935321,midrange,-7.783458,110.392004
5,Yogyakarta,215,The Manohara Hotel Yogyakarta,"Gejayan, Yogyakarta",4.0,294.0,"Penitipan sepeda, Penyewaan sepeda, Pusat kebugaran, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran",3500000,https://storage.googleapis.com/picture-bucket19/hotel/215.jpg,0.0610940828094965,luxury,-7.7745054,110.3890945
5,Yogyakarta,69,Grand Rohan Jogja,"Banguntapan, Yogyakarta",4.0,340.0,"Area main anak, Sewa mobil, Antar-jemput bandara",4397550,https://storage.googleapis.com/picture-bucket19/hotel/69.jpg,0.0706530209361525,luxury,-7.7983109,110.4051346
5,Yogyakarta,135,Lafayette Boutique Hotel,"Depok, Yogyakarta",5.0,4897.0,"Jemputan stasiun kereta, Penitipan anak, Sewa mobil, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran",3015667,https://storage.googleapis.com/picture-bucket19/hotel/135.jpg,1.2720141306041872,luxury,-7.759281,110.387459
5,Yogyakarta,8,All Nite & Day Hotel Yogyakarta - Gejayan,"Gondokusuman, Yogyakarta",3.0,1088.0,Check-out ekspress,1240000,https://storage.googleapis.com/picture-bucket19/hotel/8.jpg,0.169567250246766,midrange,-7.7802114,110.3879623
5,Yogyakarta,131,KJ Hotel Yogyakarta,"Jalan Prawirotaman, Yogyakarta",4.0,3385.0,"Restoran show cooking, Bersepeda atau bersepeda gunung, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",1617773,https://storage.googleapis.com/picture-bucket19/hotel/131.jpg,0.7034131643202244,midrange,-7.822790903967212,110.36712925606685
5,Yogyakarta,64,Grand Keisha Yogyakarta,"Gejayan, Yogyakarta",4.0,4722.0,"Restoran show cooking, Kursi berjemur, Pusat kebugaran, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Pusat kebugaran",2766667,https://storage.googleapis.com/picture-bucket19/hotel/64.jpg,0.9812457790015066,luxury,-7.7592676,110.3955307
5,Yogyakarta,161,Patra Malioboro Hotel,"Jalan Malioboro, Yogyakarta",3.0,665.0,"Penitipan sepeda, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas",2500000,https://storage.googleapis.com/picture-bucket19/hotel/161.jpg,0.1036417476232531,luxury,-7.7917305,110.3637213
5,Yogyakarta,63,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,"Gondokusuman, Yogyakarta",3.0,9159.0,"Sewa mobil, Layanan pijat, Spa",1401514,https://storage.googleapis.com/picture-bucket19/hotel/63.jpg,1.4274507766637228,midrange,-7.7831141,110.3869588
5,Yogyakarta,230,Yellow Star Gejayan Hotel,"Gejayan, Yogyakarta",3.0,9357.0,"Sewa mobil, Teras rooftop, Aksesibel bagi penyandang disabilitas, Check-out ekspress",1109000,https://storage.googleapis.com/picture-bucket19/hotel/230.jpg,1.4583095225726013,midrange,-7.77139,110.389811
5,Yogyakarta,229,Yellow Star Ambarukmo Hotel,"Depok, Yogyakarta",3.0,8527.0,"Penitipan anak, Sewa mobil, Layanan pijat, Spa",1151667,https://storage.googleapis.com/picture-bucket19/hotel/229.jpg,1.328952153358616,midrange,-7.783328000000002,110.39758899999993
5,Yogyakarta,165,Prime Plaza Hotel Jogjakarta,"Gejayan, Yogyakarta",4.0,3042.0,"Basket, Aerobik, Restoran show cooking, Ruang santai, Bersepeda atau bersepeda gunung, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1558800,https://storage.googleapis.com/picture-bucket19/hotel/165.jpg,0.6321367343758117,midrange,-7.77732899907829,110.389047861099
5,Yogyakarta,85,Harper Malioboro Yogyakarta by ASTON,"Jetis, Yogyakarta",4.0,4811.0,"Sewa mobil, Layanan pijat",4603895,https://storage.googleapis.com/picture-bucket19/hotel/85.jpg,0.9997402462465582,luxury,-7.784741,110.367112
5,Yogyakarta,239,favehotel Kusumanegara,"Umbulharjo, Yogyakarta",3.0,5528.0,"Layanan pijat, Spa",2066667,https://storage.googleapis.com/picture-bucket19/hotel/239.jpg,0.861551249415554,luxury,-7.801641892773746,110.38823737116392
5,Yogyakarta,154,Next Hotel Yogyakarta,"Depok, Yogyakarta",4.0,85.0,"Bayar saat Check-in, Ruang santai, Bar, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1281852,https://storage.googleapis.com/picture-bucket19/hotel/154.jpg,0.0176632552340381,midrange,-7.780946799999998,110.418641
5,Yogyakarta,6,Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,"Jalan Malioboro, Yogyakarta",4.0,4221.0,Aksesibel bagi penyandang disabilitas,1786753,https://storage.googleapis.com/picture-bucket19/hotel/6.jpg,0.8771364746220582,midrange,-7.790326,110.363202
5,Yogyakarta,124,INNSIDE by Melia Yogyakarta,"Depok, Yogyakarta",4.0,4719.0,"Darts, Restoran show cooking, Bilyar, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",1774667,https://storage.googleapis.com/picture-bucket19/hotel/124.jpg,0.9806223699932464,midrange,-7.766981400000001,110.4316149
